Date,Price,Open,High,Low,Vol.,Change %,,Date2,Price2,,Date(Month),Date(Year),,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
2/11/2013,702.25,709,713.75,701,185.56,-0.01,,,,,2,2013,,,,,,,,,,,,,,,,,,,,,
2/8/2013,709,710.5,720.75,706.75,244.57,-0.003,,,,,2,2013,,,,,,,,,,,,,,,,,,,,,
2/7/2013,710.75,721.25,722.25,710,182.49,-0.016,,,,,2,2013,,,,,,,,,,,,,,,,,,,,,
2/6/2013,722.5,729.25,729.5,720.5,117.53,-0.009,,,,,2,2013,,,,,,,,,,,,,,,,,,,,,
2/5/2013,729,734,735,724,138.9,-0.007,,,,,2,2013,,,,,,,,,,,,,,,,,,,,,
2/4/2013,734.25,738.5,741.75,730.75,102.03,-0.002,,,,,2,2013,,,,,,,,,,,,,,,,,,,,,
2/1/2013,736,740.25,746.25,735,159.08,-0.006,,,,,2,2013,,,,,,,,,,,,,,,,,,,,,
1/31/2013,740.5,739.25,744.5,734.25,163.8,0,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/30/2013,740.25,729,741,725.5,152.25,0.015,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/29/2013,729.5,728.5,732.5,727.5,109.08,0,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/28/2013,729.25,722.75,729.75,719,101.03,0.012,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/25/2013,720.75,725,727.5,717.5,110.65,-0.005,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/24/2013,724.25,720.25,726,714.5,128.86,0.005,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/23/2013,720.75,728,730.5,719.25,118.85,-0.011,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/22/2013,728.5,730.25,734.75,726.25,104.38,0.001,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/18/2013,727.5,724.5,729.5,723,134.68,0.004,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/17/2013,724.5,731.25,734,722.5,114.28,-0.009,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/16/2013,731.25,730,735,724.5,155.13,0.001,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/15/2013,730.5,723.5,734.5,722,175.27,0.009,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/14/2013,724,713.75,726.75,713,173.52,0.022,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/11/2013,708.75,698.5,723.75,686.25,305.61,0.014,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/10/2013,698.75,694.75,700.5,694.5,134.03,0.007,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/9/2013,694.25,688,696,686.5,115.57,0.008,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/8/2013,688.75,685.5,694.5,683.75,122.41,0.005,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/7/2013,685.5,680.5,690,678,116.84,0.008,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/4/2013,680.25,688,692.25,679.5,126.51,-0.013,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/3/2013,689.25,690.75,694.75,685,108.07,-0.002,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
1/2/2013,690.75,706.25,707.25,687.75,110.79,-0.011,,,,,1,2013,,,,,,,,,,,,,,,,,,,,,
12/31/2012,698.25,694,701.5,689.25,62.12,0.006,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/28/2012,694,691.75,696.25,688.75,62.76,0.004,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/27/2012,691.5,693.25,695.5,689.25,64.28,-0.003,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/26/2012,693.25,705,706.25,692.25,59.32,-0.016,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/24/2012,704.25,703,707.25,700.5,21.07,0.003,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/21/2012,702,697,704.75,696.75,67.2,0.008,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/20/2012,696.5,704,705,687.5,160.19,-0.009,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/19/2012,703,721.25,723,701.5,158.53,-0.024,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/18/2012,720,724,725.75,715.25,83.59,-0.006,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/17/2012,724,732,734.75,721.25,85.03,0.007,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/14/2012,718.75,711.5,720,710.25,0.78,0.009,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/13/2012,712.25,721,724,709.25,2.35,-0.012,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/12/2012,721,724.25,727.25,716.25,2.34,-0.005,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/11/2012,724.25,727,731.25,720,3.07,-0.003,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/10/2012,726.75,731,732.25,721,3.98,-0.008,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/7/2012,732.75,748,749,731.5,4.65,-0.02,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/6/2012,747.75,752.75,753.5,744.5,3.38,-0.007,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/5/2012,753.25,747,754.75,745.5,8.85,0.009,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/4/2012,746.5,749,751.5,741,8.86,-0.003,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
12/3/2012,749,752,759,744.25,12.17,0.001,,,,,12,2012,,,,,,,,,,,,,,,,,,,,,
11/30/2012,748,752.5,752.5,742,44.92,-0.005,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/29/2012,751.5,759,763,751,128.07,-0.012,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/28/2012,760.25,758.75,763.25,754.75,111.67,0,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/27/2012,760,746.5,760.25,746.5,142.39,0.017,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/26/2012,747.25,744.75,753,741.75,133.41,0.002,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/23/2012,745.5,746.25,749,743.25,62.19,0.006,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/21/2012,741,743,747,738,108.01,-0.003,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/20/2012,743.25,738.75,747.25,734.25,145.85,0.006,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/19/2012,738.75,726.5,741.25,726.25,156.75,0.016,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/16/2012,727,721.25,729.75,711,162.45,0.008,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/15/2012,721.25,725.75,727.75,720.25,112.56,-0.006,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/14/2012,725.75,723,729.25,720.25,153.65,0.003,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/13/2012,723.5,717.5,725.75,710.5,232.44,0.008,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/12/2012,718,736.75,743.5,712.5,260.97,-0.028,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/9/2012,738.75,741,755,733.5,260.27,-0.003,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/8/2012,741.25,744.5,748,740.5,154.25,-0.004,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/7/2012,744.25,740.5,751.75,734,179.05,0.004,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/6/2012,741,735.5,741.5,735.5,118.11,0.008,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/5/2012,735.5,737.5,745,733,123.79,-0.005,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/2/2012,739.5,750,751.5,736,175.13,-0.015,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
11/1/2012,751,755.5,763.25,750,161.18,-0.006,,,,,11,2012,,,,,,,,,,,,,,,,,,,,,
10/31/2012,755.75,741.75,757.75,741.75,180.26,0.019,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/30/2012,741.75,737.25,743.75,736,105.87,0.006,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/29/2012,737,737,746,732.5,86.08,-0.001,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/26/2012,737.75,742,744.75,737,112.04,-0.006,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/25/2012,742,753.5,757.5,740.75,147.41,-0.017,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/24/2012,754.5,756,763.5,751.5,157.21,-0.002,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/23/2012,756,761,762.5,749.5,130.33,-0.007,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/22/2012,761.25,761,767,758.75,81.1,0,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/19/2012,761.5,760.75,769,758.25,138.75,0.001,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/18/2012,760.75,745.25,762,744.5,141.24,0.021,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/17/2012,745.5,738,746.25,736.25,81.08,0.01,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/16/2012,738.25,737.75,745.25,735,105.94,0.001,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/15/2012,737.25,751.5,751.5,732.5,123.03,-0.021,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/12/2012,752.75,772,772.75,749.5,148.85,-0.027,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/11/2012,773.25,736.5,776,733.75,249.95,0.05,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/10/2012,736.75,742,743.5,732.25,120.75,-0.007,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/9/2012,742,741.75,748.5,740.25,94.82,0,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/8/2012,742,747,748,740,93.17,-0.008,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/5/2012,748,756.5,758.25,746.25,107.83,-0.012,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/4/2012,757,756.5,767.5,753,115.9,0,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/3/2012,756.75,757.75,763.5,747,172.28,-0.002,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/2/2012,758.25,756.5,760,746,132.14,0.002,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
10/1/2012,756.75,760.25,768.5,751.5,169.21,0.001,,,,,10,2012,,,,,,,,,,,,,,,,,,,,,
9/28/2012,756.25,716.5,756.25,705,220.63,0.056,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/27/2012,716.25,725,726.75,711.5,166.28,-0.012,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/26/2012,724.75,743.25,744.75,722.5,167.92,-0.026,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/25/2012,743.75,743.5,749.25,739,89.28,-0.001,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/24/2012,744.75,746.75,751.25,736.25,118.91,-0.005,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/21/2012,748.25,745.5,754.5,744.5,128.16,0.003,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/20/2012,746,755,757.5,739,161.68,-0.014,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/19/2012,756.5,740.25,759.25,739.5,141.54,0.022,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/18/2012,740,748.25,754,739,172.65,-0.011,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/17/2012,748,780.75,781,747,160.25,-0.038,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/14/2012,777.5,776.5,792,775.5,0.39,0.001,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/13/2012,776.75,768.25,778,766.25,1.12,0.008,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/12/2012,771,782.5,786.25,761.5,1.61,-0.014,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/11/2012,782.25,781,786,778.25,2.09,0.002,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/10/2012,781,793.5,800.75,779,2.69,-0.018,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/7/2012,795,795,801.25,790,3,-0.003,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/6/2012,797.25,792,800.25,787.25,3.78,0.01,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/5/2012,789.75,805.5,807.25,789,8.44,-0.021,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
9/4/2012,807,805,818.25,800,4.71,0.005,,,,,9,2012,,,,,,,,,,,,,,,,,,,,,
8/31/2012,802.75,811,813.75,796,12.64,-0.011,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/30/2012,811.5,810.75,819,807,51,0.002,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/29/2012,810.25,789.75,812,787.75,53.93,0.026,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/28/2012,789.5,795,798.75,788.25,57.01,-0.006,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/27/2012,794.5,806.25,811,794,40.55,-0.01,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/24/2012,802.25,808.5,817,800,56.73,-0.008,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/23/2012,808.75,829.5,833.75,805,71.18,-0.026,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/22/2012,830.25,830.25,834,822.75,59.19,-0.001,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/21/2012,831.25,814.75,832.5,813.5,56.27,0.02,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/20/2012,815.25,799,817.5,798.75,65.49,0.021,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/17/2012,798.5,796,804.5,793.5,57.49,0.001,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/16/2012,797.75,793.5,801,789.5,53.11,0.005,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/15/2012,794,780,796.25,778,83.1,0.018,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/14/2012,779.75,784.75,790.5,777.75,53.7,-0.004,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/13/2012,782.75,799,804.5,776.75,122.37,-0.022,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/10/2012,800,817.5,843.75,799.25,138.2,-0.022,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/9/2012,818.25,810,826,810,113.78,0.009,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/8/2012,810.75,795.25,812,787.75,99.52,0.019,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/7/2012,796,801,807.25,792.25,82.5,-0.009,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/6/2012,803,803.25,807.75,793,58.54,-0.009,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/3/2012,810,794,817.5,787,61.33,0.02,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/2/2012,794,803,808.5,784.25,68.54,-0.008,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
8/1/2012,800.5,806.5,818,782.25,84.27,-0.007,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,
7/31/2012,806.5,819,825,805.25,76.76,-0.017,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/30/2012,820,801,823,799.75,65.04,0.027,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/27/2012,798.5,781.25,801,776.5,61.02,0.022,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/26/2012,781.25,790.5,799.5,776.25,67.84,-0.017,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/25/2012,794.5,790,805.75,781.75,76.02,0.006,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/24/2012,790,814,815.5,774,83.14,-0.03,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/23/2012,814,823,824,795.25,74.14,-0.013,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/20/2012,824.5,806.75,828.75,799.5,112.77,0.021,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/19/2012,807.75,793,816.75,790.25,104.66,0.016,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/18/2012,795,780,797,763.5,91.95,0.02,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/17/2012,779.5,790,796.5,767,86.97,0.004,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/16/2012,776.75,750,780.5,749.25,86.53,0.028,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/13/2012,755.75,781,794,754,1.09,-0.02,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/12/2012,771.25,757.75,782.75,750,2.49,0.027,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/11/2012,750.75,760.5,785.25,732.25,3.85,-0.014,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/10/2012,761,773.5,778,757.5,3.97,-0.018,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/9/2012,775.25,751.25,786.75,751.25,4.32,0.043,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/6/2012,743.25,764.5,766,732,5.22,-0.032,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/5/2012,768,735,776.75,732.5,8.33,0.069,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/3/2012,718.75,702.5,724,698,6.08,0.038,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
7/2/2012,692.5,682,696,679.75,7.75,0.03,,,,,7,2012,,,,,,,,,,,,,,,,,,,,,
6/29/2012,672.5,653,676.25,650,29.44,0.031,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/28/2012,652,649.25,663,644,79.78,0.004,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/27/2012,649.5,645.5,670,641.25,84.51,0.005,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/26/2012,646,633.75,652.5,629.5,115.94,0.024,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/25/2012,631,602.75,631,602.75,113.32,0.068,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/22/2012,591,589,600.5,588,110.74,0.008,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/21/2012,586.5,610,611.5,586.5,159.27,-0.041,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/20/2012,611.75,610.5,616.75,605,112.77,-0.001,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/19/2012,612.5,602.75,617,600.25,140.8,0.022,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/18/2012,599.5,584.75,607.25,576.25,136.34,0.035,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/15/2012,579.5,600,605,579.25,153.42,-0.037,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/14/2012,601.5,592,608.5,591.75,144.14,0.015,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/13/2012,592.5,582.25,602,575.5,214.59,0.015,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/12/2012,584,595,599,575.5,153.11,-0.014,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/11/2012,592,598.5,603.75,588.75,139.08,-0.01,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/8/2012,598,593,605.5,585.25,155.16,0.007,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/7/2012,594,585.75,601.5,584.5,161,0.013,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/6/2012,586.25,569.25,586.5,569,129.37,0.033,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/5/2012,567.5,568,575.75,560.5,155.72,-0.001,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/4/2012,568,560.25,569.5,557.75,91.84,0.03,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
6/1/2012,551.5,557.75,579.5,551,177.03,-0.007,,,,,6,2012,,,,,,,,,,,,,,,,,,,,,
5/31/2012,555.25,560,564,553.75,153.34,-0.008,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/30/2012,559.5,563.75,568.25,553.5,148.99,-0.005,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/29/2012,562.5,580,583.75,557,177.67,-0.028,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/25/2012,578.5,583,589.5,573.25,147.04,0,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/24/2012,578.5,605.25,609,576.75,184.18,-0.041,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/23/2012,603.5,601.25,611,588.5,165.57,0.011,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/22/2012,597,629,634.75,595,188.94,-0.057,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/21/2012,633,638.25,644.5,628.75,128.31,-0.004,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/18/2012,635.5,622.75,638.5,619.5,167.43,0.017,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/17/2012,625,619,626.5,616,131.64,0.008,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/16/2012,620,597,620.75,590.75,153.38,0.038,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/15/2012,597.25,582.5,597.75,581.5,113.59,-0.018,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/14/2012,608,616,624.5,608.5,0.35,0,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/11/2012,608,626,629.5,600,1.77,-0.028,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/10/2012,625.5,647.25,652.5,621,1.54,-0.025,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/9/2012,641.25,666.5,666.75,639.75,1.29,-0.037,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/8/2012,666,669.25,685.75,664.25,3.09,0.002,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/7/2012,665,663.25,669.75,658.75,4.52,0.004,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/4/2012,662.25,652,674,647.25,4.7,0.018,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/3/2012,650.75,645.25,654,640,3.67,0.013,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/2/2012,642.25,659,659,640.25,6.91,-0.027,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
5/1/2012,659.75,659.25,665.5,651,13.6,-0.001,,,,,5,2012,,,,,,,,,,,,,,,,,,,,,
4/30/2012,660.25,652.25,662,644,27.35,0.011,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/27/2012,653,625.25,655.5,624.25,88,0.047,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/26/2012,624,614,627,609.75,104.6,0.021,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/25/2012,611,617.25,627.25,610.5,101,-0.012,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/24/2012,618.25,622.25,632,615.5,92.63,-0.007,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/23/2012,622.5,613.25,622.5,610.25,73.63,0.016,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/20/2012,612.5,621,628.5,609.5,102.92,-0.014,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/19/2012,621,603.75,623,603.5,104.32,0.032,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/18/2012,601.75,617,618.25,599.5,184.23,-0.024,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/17/2012,616.75,623,628,615.75,122.02,-0.01,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/16/2012,623.25,626.75,629,621,125.99,-0.01,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/13/2012,629.25,640,641.75,624.25,187.48,-0.013,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/12/2012,637.5,637,644.5,636.5,191.73,0.002,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/11/2012,636,636.5,639.75,630.75,183.53,0.002,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/10/2012,634.75,649.5,653.75,634.5,235.17,-0.022,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/9/2012,649,656,664.25,648.5,150.88,-0.014,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/5/2012,658.25,657,663.25,654.75,130.48,0.002,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/4/2012,656.75,661,663.75,650.75,158.82,-0.002,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/3/2012,658.25,654,666,652,185.19,0.005,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
4/2/2012,655,649.5,659.5,646.5,213.27,0.017,,,,,4,2012,,,,,,,,,,,,,,,,,,,,,
3/30/2012,644,605,644,604,223.68,0.066,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/29/2012,604,620.25,623.5,603,215.04,-0.026,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/28/2012,620.25,630.5,634.75,619,191.25,-0.017,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/27/2012,630.75,638,644.5,630.5,157.25,-0.011,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/26/2012,637.75,646.25,656,637.25,178.91,-0.014,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/23/2012,646.5,645.5,652,642.25,102.99,0.003,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/22/2012,644.5,643.5,647.5,636.75,127.94,0.004,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/21/2012,642,647.25,651,641.5,135.89,-0.009,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/20/2012,647.5,663.25,663.5,643.25,188.01,-0.024,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/19/2012,663.5,673,675.75,662,114.88,-0.014,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/16/2012,673,668,673.75,665.75,124.65,0.006,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/15/2012,669,658.75,673,658,171.3,-0.001,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/14/2012,669.5,672.25,678,665,1.83,-0.007,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/13/2012,674,670.25,678.5,668.5,1.89,0.004,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/12/2012,671.5,653,673,652.5,2.51,0.027,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/9/2012,654,644.75,660.75,642,1.45,0.014,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/8/2012,645,643,650,639.25,5.7,0.002,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/7/2012,643.75,657.75,659.5,642.25,5.37,-0.022,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
3/6/2012,658,665.5,666,656,6.83,-0.012,,,,,3,2012,,,,,,,,,,,,,,,,,,,,,
